word,score,defs,defHeadword,level,hint,master_id
abrin,69,"n	A toxin, akin to ricin, found in jequirity beans (Abrus precatorius).",,Wee bit of a challenge,3,7
aulis,60,"n	(historical) An ancient port-town in Greece, Boeotia, where, accordfing to legend, the Greek fleet gathered to set off for Troy, and where Agamemnon sacrificed his daughter Iphigenia.",,Wee bit of a challenge,3,7
arbil,52,n	The capital of Iraqi Kurdistan.,,Wee bit of a challenge,3,7
adrip,51,"adj	(of a liquid) Dripping.
adj	(of a surface) Covered (with a liquid) to the point that it ?????; having a liquid dripping off it.
adj	(figuratively) Covered or filled (with something) as if to the point of dripping.
adj	(slang, US) Intoxicated with alcohol.",,Wee bit of a challenge,3,7
arkie,48,"n	(US, informal) A native or resident of the state of Arkansas in the United States of America.",,Wee bit of a challenge,3,7
ayrie,47,n	Obsolete form of ?????.,,Wee bit of a challenge,3,7
algic,44,"n	An indigenous language family of North America, comprising Wiyot, Yurok, and many Algonquian languages.",,Wee bit of a challenge,3,7
aspie,43,"n	(informal, often capitalized) An Aspergerian: a person with Asperger’s syndrome.
n	Alternative letter-case form of ?????.",,Wee bit of a challenge,3,7
argie,40,n	(informal) An Argentinian.,,Wee bit of a challenge,3,7
appin,37,"n	A coastal district in Argyll and Bute council area and Highland council area, Scotland.
n	A community in Southwest Middlesex, Ontario, Canada.
n	A town in Wollondilly Shire, New South Wales, Australia.",,Wee bit of a challenge,3,7
arbit,36,"adj	(India, colloquial) Strange, random or weird.",,Wee bit of a challenge,3,7
acmic,34,adj	(attributive) peak,,Wee bit of a challenge,3,7
amvis,34,"n	An explosive consisting of ammonium nitrate, a derivative of nitrobenzene, chlorated naphthalene, and woodmeal.",,Wee bit of a challenge,3,7
anoil,34,v	(obsolete) To ????? with ?????.,,Wee bit of a challenge,3,7
artio,33,n	(Celtic mythology) The Celtic goddess of bears.,,Tough nut to crack,3,7
anoia,28,"n	Extreme mental deficiency.
n	(literally) Mindlessness.
n	A comarca in central Catalonia",,Tough nut to crack,3,7
albis,26,n	A town and commune in southern France.,albi,Tough nut to crack,3,7
alfin,24,"n	(chess, historical) bishop",,Tough nut to crack,3,7
abrim,23,"adj	Brimming, full to the ?????.
adv	Brimming, full to the ?????.",,Tough nut to crack,3,7
axoid,23,"adj	Relating to an axe
adj	(anatomy, mathematics) Relating to an axis
n	(mathematics) A helix surrounding an axis
n	(anatomy) axis (bone)",,Tough nut to crack,3,7
altin,21,n	Alternative form of ????? (“obsolete Russian coin”),,Tough nut to crack,3,7
atris,20,"n	(Hinduism) A legendary bard and scholar, one of nine Prajapatis, a son of Brahma, said to be ancestor of some Brahmin, Prajapatis, Kshatriya and Vaishya communities who adopt ????? as their gotra. ????? is one of the Saptarishi (Seven Great Sages) in the seventh, i.e. the present Manvantara.",atri,Tough nut to crack,3,7
achin,19,n	Alternative form of Aceh,,Tough nut to crack,3,7
alfil,17,"n	(chess) A fairy piece that moves two squares diagonally, leaping over any intermediary pieces.",,Tough nut to crack,3,7
amcit,15,"n	(US, military) American citizen",,Tough nut to crack,3,7
ayein,13,adv	Alternative form of ?????,,Tough nut to crack,3,7
as sin,10,adv	(postpositive) To a great extent or degree; very.,,Tough nut to crack,3,7
arrie,9,n	(Alaska) A murre or guillemot.,,Tough nut to crack,3,7
absit,8,"n	(UK) Formal permission to be away from a college for the greater part of the day or more.
n	A portion of fermenting dough diluted to a paste with water and then cooked.",,Tough nut to crack,3,7
astis,6,"n	Province of Piedmont, Italy.
n	Town and capital of ?????.
n	A white wine made in ????? or its vicinity.",asti,Tough nut to crack,3,7
amiid,5,n	(zoology) Any member of the ?????.,,Tough nut to crack,3,7
aumil,5,n	Synonym of amildar,,Tough nut to crack,3,7
achis,4,"n	(Philippines, colloquial) the eldest sister
n	(Philippines, colloquial, informal) an elder sister
n	(Philippines, colloquial, familiar) a young female senior
n	(Philippines, colloquial) respectful term of address for the eldest sister
n	(Philippines, colloquial, informal) respectful term of address for an elder sister
n	(Philippines, colloquial, familiar) respectful term of address for a young female senior
n	A language of Guatemala.
n	(Philippines, colloquial) respectful honorific used before a name for the eldest sister
n	(Philippines, colloquial, informal) respectful honorific used before a name for an elder sister: Sister
n	(Philippines, colloquial, informal) respectful honorific used before a name for a young female senior: Miss; Sister",achi,Tough nut to crack,3,7
alvie,2,"n	A hamlet south-west of Aviemore, Highland council area, Scotland (OS grid ref NH8609).
n	A small town north-west of Colac, Victoria, Australia.",,Tough nut to crack,3,7
admir,1,n	admiration,admiring,Tough nut to crack,3,7
ammie,1,"n	(soccer) Someone associated with Salford City F.C., as a fan, player, coach etc.",,Tough nut to crack,3,7
digraph,555,adj	Of or pertaining to a ???????.,digraphic,Walk in the park,1,8
diglyph,85,"n	A member with two vertical channels or grooves, without the two lateral half grooves which characterize the ???????.",,Wee bit of a challenge,1,8
dagobah,67,n	Alternative form of ???????,,Tough nut to crack,1,8
dogwash,26,n	An establishment where one takes their canine pet to be cleaned and groomed.,,Tough nut to crack,1,8
about,5139,"adj	Moving around; astir.
adj	In existence; being in evidence; apparent.
adj	Near; in the vicinity or neighbourhood.",,Walk in the park,2,8
shoot,3045,"adj	Moving or growing quickly.
adj	Of a pain, sudden and darting.",shooting,Walk in the park,2,8
short,2658,adj	Dressed in ?????.,shorted,Walk in the park,2,8
front,2454,"adj	Located at or near the ?????.
adj	(comparable, phonetics) Pronounced with the highest part of the body of the tongue toward the ????? of the mouth, near the hard palate (most often describing a vowel).",,Walk in the park,2,8
sport,2434,n	The act of taking part in a ?????.,sporting,Walk in the park,2,8
boost,2232,n	The act or process by which something is ?????.,boosting,Walk in the park,2,8
float,2159,"n	(informal) A lilo or similar item that ????? on water and can be sat on.
n	(informal) A particle of food, etc. found ????? in liquid.",floaty,Walk in the park,2,8
adopt,1721,"n	A person or animal that is eligible to be ?????ed.
n	(online gaming) A unique creature for a user to ?????.",adoptable,Walk in the park,2,8
ghost,1648,adj	(of an article or published opinion) written under the name of another person; ghostwritten,ghosted,Walk in the park,2,8
clout,1549,"n	The act of giving a ?????, or striking somebody.
n	A light plain ????? used for covering butter and farmer's baskets, and for dish and pudding ?????. The same term is often given to light ????? of the nursery diaper pattern.",clouting,Walk in the park,2,8
scout,1438,"n	A worldwide youth movement with the aim of supporting young people in their physical, mental and spiritual development, so that they may play a constructive role in the society http://www.scout.org/.
n	Any of the national ????? organizations such as the Boy ????? of America.
n	The Selous ?????, a special forces regiment of the former Rhodesian Army.",scouts,Walk in the park,2,8
frost,1360,n	A kind of milkshake made with ice cream.,frosted,Walk in the park,2,8
flout,1248,"n	The act by which something is ?????; violation of a law.
n	A mockery or insult.",,Walk in the park,2,8
roost,1101,n	The place or period where a creature ?????.,roosting,Walk in the park,2,8
trout,977,"v	(Internet chat) To (figuratively) slap someone with a slimy, stinky, wet ?????; to admonish jocularly.",,Walk in the park,2,8
spout,906,adj	Having a ?????.,spouted,Walk in the park,2,8
afoot,796,"adj	(predicative) That is on ?????, in motion, in action, in progress.",,Walk in the park,2,8
bloat,701,adj	(obsolete) ?????.,,Wee bit of a challenge,2,8
snout,663,v	To furnish with a nozzle or point.,,Wee bit of a challenge,2,8
abort,653,"n	(obsolete) A miscarriage; an untimely birth; an ?????ion.
n	(now rare) The product of a miscarriage; an ?????ed offspring; an ?????ion.
n	(military, aeronautics) An early termination of a mission, action, or procedure in relation to missiles or spacecraft; the craft making such a mission.
n	(computing) The function used to ????? a process.
n	(computing) An event in which a process is ?????ed.",,Wee bit of a challenge,2,8
grout,588,n	An application of ?????.,grouting,Wee bit of a challenge,2,8
snoot,482,"v	To behave disdainfully toward someone.
v	(transitive, theater, photography) To apply a ????? attachment to (a light).",,Wee bit of a challenge,2,8
smolt,458,"adj	(UK dialectal) Bright; serene.
adj	(UK dialectal, of weather) Calm; fine; fair.
adj	(UK dialectal) ????? and shining.",,Wee bit of a challenge,2,8
scoat,382,"v	(UK, dialect) To prop; to ?????.",,Wee bit of a challenge,2,8
quoit,367,"v	(intransitive) To play ?????s.
v	(transitive) To throw like ?????.",,Wee bit of a challenge,2,8
glout,337,"n	(obsolete) A sulky look.
n	(obsolete) A stare.",,Wee bit of a challenge,2,8
knout,299,v	To flog or beat with a ?????.,,Wee bit of a challenge,2,8
chout,188,"n	(British India, history) An assessment equal to a quarter of the revenue, levied by the Marathas from other Indian kingdoms as compensation for being exempted from plunder.",,Wee bit of a challenge,2,8
whoot,172,v	(obsolete) To ?????.,,Wee bit of a challenge,2,8
troat,143,n	The cry of a deer.,,Wee bit of a challenge,2,8
smout,132,"n	(dated, slang) A printer who does short-term work in various offices.
v	(dated, intransitive) To do occasional work.",,Wee bit of a challenge,2,8
epopt,129,"n	An initiate in the Eleusinian Mysteries; one who has attended the epopteia.
n	One instructed in the mysteries of a secret system.",,Wee bit of a challenge,2,8
shott,111,"n	A town in North Lanarkshire council area, Scotland (OS grid ref NS8760).
n	A town in the south-west of Western Australia.",shotts,Wee bit of a challenge,2,8
skout,110,n	A guillemot.,,Tough nut to crack,2,8
buolt,91,n	Obsolete form of ?????. (mechanical fastener),,Tough nut to crack,2,8
boort,54,n	Alternative form of ?????,,Tough nut to crack,2,8
plott,53,n	The act of scheming or making ?????; machination.,plotting,Tough nut to crack,2,8
ayont,51,"adv	(Scotland, Northern England) Beyond.",,Tough nut to crack,2,8
spott,43,"adj	(commerce, finance) Available on the ?????; for immediate payment or delivery.",spot,Tough nut to crack,2,8
nooit,39,adv	(South Africa) never; no way,,Tough nut to crack,2,8
froot,29,"n	(automotive) A boot (storage compartment) located at the ????? rather than the rear of a car, especially an electric vehicle.",,Tough nut to crack,2,8
stort,29,"n	The supreme legislature of Norway, the Norwegian parliament.",storting,Tough nut to crack,2,8
niort,24,"n	A commune, the capital of the Deux-Sèvres department, Nouvelle-Aquitaine, in western France.",,Tough nut to crack,2,8
do out,22,"v	(colloquial, transitive) to decorate, tidy or clean",,Tough nut to crack,2,8
drott,17,"n	An earthmoving machine similar to a bulldozer, but with a front bucket that can be used for scooping and lifting soil, rather than merely pushing it.",,Tough nut to crack,2,8
x out,12,"v	(transitive) To cross ????? with a series of the letter X, or with scribbles or lines.
v	(computing) To close a window (typically by clicking a button marked with an X symbol).",,Tough nut to crack,2,8
slott,6,n	allocation to a ?????,slotting,Tough nut to crack,2,8
crost,4,n	Pronunciation spelling of ?????.,,Tough nut to crack,2,8
thoft,4,"n	(UK, dialect) A rowing-bench.",,Tough nut to crack,2,8
blott,2,"n	A ?????; a stain.
n	The process by which something is ?????.",blotting,Tough nut to crack,2,8
unce,127,"n	(obsolete) An ????; a small portion.
n	A claw; an uncus.",,Walk in the park,3,8
usee,66,n	One who or that which is ????.,,Walk in the park,3,8
unke,54,n	A European aquatic toad (Bombinator igneus).,,Wee bit of a challenge,3,8
unbe,43,"n	(uncountable) Nonexistence.
n	(countable) A nonbeing; an entity of no existence or significance.
adj	(obsolete) Not in existence, nonexistent.",unbeing,Wee bit of a challenge,3,8
ushe,21,"adj	Alternative form of ????; Clipping of usual.
n	Alternative form of ????; Clipping of usual.",,Tough nut to crack,3,8
u-ie,14,n	Alternative spelling of uey,,Tough nut to crack,3,8
usie,10,n	(neologism) A selfie of a group of people.,,Tough nut to crack,3,8
point,9046,"n	The action of the verb to ?????.
n	The filling of ????? in brickwork or masonry with mortar.
n	(usually singular or collective, sometimes proscribed) Mortar that has been placed between bricks to hold them together.
n	The act or art of punctuating; punctuation.
n	The rubbing off of the ????? of the wheat grain in the first process of high milling.
n	(art) The act or process of measuring, at the various distances from the surface of a block of marble, the surface of a future piece of statuary; also, a process used in cutting the statue from the artist's model.",pointing,Walk in the park,4,8
count,2348,"adj	(linguistics, grammar) ?????.",,Walk in the park,4,8
doubt,2331,"adj	(uncommon) Capable of being ?????; ?????; dubious; dubitable. See usage notes below.
adj	(obsolete) Fearsome; redoubtable.",doubtable,Walk in the park,4,8
boost,2232,n	The act or process by which something is ?????.,boosting,Walk in the park,4,8
mount,2141,adj	Able to be ?????.,mountable,Walk in the park,4,8
coast,1757,n	(informal) ????? Carolina University.,coastal,Walk in the park,4,8
roast,1663,adj	(colloquial) Very hot.,roasting,Walk in the park,4,8
covet,1630,adj	Which may be ?????.,covetable,Walk in the park,4,8
hoist,1191,"n	The act by which something is hoisted.
n	(programming) The behaviour of Javascript syntax which allows variables to be used before they are declared.",hoisting,Walk in the park,4,8
roost,1101,n	The place or period where a creature ?????.,roosting,Walk in the park,4,8
worst,963,"v	(Britain, dialect, transitive) To shell (a walnut).",bad,Walk in the park,4,8
foist,852,"n	(historical slang) A thief or pickpocket.
n	(obsolete) A light and fast-sailing ship.
n	(obsolete) A cask for wine.
n	Fustiness; mustiness.
adj	Pronunciation spelling of ?????.",,Walk in the park,4,8
joist,626,v	(transitive) To fit or furnish with ?????.,,Walk in the park,4,8
roust,565,"n	A strong tide or current, especially in a narrow channel.",,Walk in the park,4,8
joust,485,"n	A medieval European sport in which mounted knights charged at each other bearing lances.
n	(figuratively) Any activity in which two people spar with each other verbally.",jousting,Walk in the park,4,8
noint,436,v	Obsolete form of ?????.,,Walk in the park,4,8
to wit,426,adv	(formal) that is to say; namely; specifically.,,Walk in the park,4,8
lovat,352,adj	Of a dusty blue-green colour.,,Walk in the park,4,8
boist,321,n	(obsolete) A box.,,Wee bit of a challenge,4,8
roget,249,"v	(nonstandard) To use a thesaurus; to look for synonyms; to suggest synonyms.
v	(nonstandard) To use or to mention synonyms; (often) to replace words in a text with synonyms in order to disguise plagiarism.",,Wee bit of a challenge,4,8
logit,208,"n	(mathematics) the inverse of the ""sigmoid"" or ""?????"" function used in mathematics, especially in statistics. The ????? of a number p between 0 and 1 is given by the formula:",,Wee bit of a challenge,4,8
coapt,176,"n	The bringing together of two parts to form an approximated positioning; used especially of a dislocated joint (in reference to reduction), a broken bone (in reference to bonesetting), portions of soft tissue (in reference to wound closure or to anastomosis), or heart valve function (wherein good leaflet coaptation is healthy and poor coaptation causes regurgitation/insufficiency).",coaptation,Wee bit of a challenge,4,8
compt,167,"adj	(obsolete) neat; spruce
n	(obsolete) account; reckoning; computation",,Wee bit of a challenge,4,8
boult,144,n	Obsolete form of ?????.,,Wee bit of a challenge,4,8
dowst,138,n	Obsolete form of ?????.,,Wee bit of a challenge,4,8
poset,127,"n	(????? theory, order theory) A partially ordered ?????.",,Wee bit of a challenge,4,8
coact,126,"adj	(obsolete) Forced, constrained, done under compulsion.",,Wee bit of a challenge,4,8
const,113,"n	(programming) A variable whose value cannot be changed directly.
adj	(programming, of a variable) Whose value cannot be changed directly.
adj	(programming, of a function) Which cannot change the value of its class’s attributes.",,Wee bit of a challenge,4,8
colet,103,n	(obsolete) A lower servant in a church.,,Wee bit of a challenge,4,8
volet,92,"n	A shutter on a window.
n	The wing of a triptych.",,Wee bit of a challenge,4,8
donet,88,"n	One of several rivers in Eastern Europe, including but not limited to:
n	Seversky ????? River, which flows through Russia and the Ukraine into the ????? River.",donets,Wee bit of a challenge,4,8
toret,81,"n	(obsolete) A ring for fastening a hawk's leash to the jesses.
n	(obsolete) A ring affixed to the collar of a dog, etc.",,Wee bit of a challenge,4,8
hobit,78,"n	(military, historical) A small mortar on a gun carriage, in use before the howitzer.",,Wee bit of a challenge,4,8
morat,77,"n	An ancient drink resembling mead, made with mulberries.",,Wee bit of a challenge,4,8
rouet,66,n	(obsolete) A flutter wheel.,,Wee bit of a challenge,4,8
fouet,63,n	(Scotland) Alternative form of ????? (“houseleek”),,Wee bit of a challenge,4,8
hoult,61,n	(obsolete) A wood; copse.,,Tough nut to crack,4,8
hoast,60,"n	(dialectal) A cough.
v	(intransitive, dialect) To cough.
n	Obsolete form of ?????.
v	Obsolete form of ?????.",,Tough nut to crack,4,8
boort,54,n	Alternative form of ?????,,Tough nut to crack,4,8
nooit,39,adv	(South Africa) never; no way,,Tough nut to crack,4,8
go at,33,"v	Used other than figuratively or idiomatically: see go,‎ at.
v	To try to solve a problem a specific way; to undertake a task.
v	To initiate an attack on or an argument with.",,Tough nut to crack,4,8
mobot,33,"n	A mobile autonomous ?????, especially one used in artificial intelligence research, or as a toy.
n	A celebratory dance where the arms and hands form an ""M""-shape over the head, associated with runner Mo Farah.",,Tough nut to crack,4,8
zoist,29,n	One who subscribes to the doctrine of ?????.,,Tough nut to crack,4,8
do out,22,"v	(colloquial, transitive) to decorate, tidy or clean",,Tough nut to crack,4,8
cop it,19,"v	(Britain, slang) To get into trouble; to be punished.",,Tough nut to crack,4,8
hop it,19,v	(slang) To leave; to go away.,,Tough nut to crack,4,8
cobot,16,n	A ????? intended to interact physically with humans in a shared workspace.,,Tough nut to crack,4,8
go it,16,"v	(informal) To misbehave, to carry on.
v	(informal) To proceed, to make progress.",,Tough nut to crack,4,8
dog it,14,v	(slang) To underperform; to lag behind; to fail to exert effort.,,Tough nut to crack,4,8
tokat,11,n	A city in Turkey,,Tough nut to crack,4,8
locat,9,adj	Capable of being ?????.,locatable,Tough nut to crack,4,8
bobet,8,n	A flag which monitors which way the wind is blowing,,Tough nut to crack,4,8
got at,2,v	simple past tense of get at,,Tough nut to crack,4,8
gosht,1,"n	mutton (or sometimes goat), normally as part of a South Asian curry.",,Tough nut to crack,4,8
serif,791,"adj	(typography) Of a typeface, provided with ?????.",,Walk in the park,5,8
feoff,121,v	(law) To invest with a fee or feud; to give or grant a corporeal hereditament to; to ?????.,,Walk in the park,5,8
metif,77,n	Alternative form of ????? (person of mixed parentage),,Wee bit of a challenge,5,8
redif,55,"n	A reserve force in the Turkish army, or a soldier of the reserve.",,Tough nut to crack,5,8
xerif,14,"n	Alternative spelling of shereef
n	Alternative spelling of ?????",,Tough nut to crack,5,8
refer,2114,n	(journalism) A blurb on the front page of a newspaper issue or section that ????? the ????? to the full story inside the issue or section by listing its slug or headline and its page number.,,Walk in the park,6,8
refit,711,n	The act by which something is ?????; a ?????.,refitting,Walk in the park,6,8
rafts,167,"n	The sport of guiding a ????? while descending a river, especially through rapids known as white water ?????ing.",rafting,Walk in the park,6,8
riffs,106,adj	Who has lost a job due to a ?????.,riffed,Walk in the park,6,8
rifts,61,"v	(intransitive) To form a ?????; to split open.
v	(transitive) To cleave; to rive; to split.
v	(obsolete outside Scotland and northern UK) To belch.",rift,Wee bit of a challenge,6,8
rafty,45,"adj	(UK, dialect) damp; musty
adj	(rare, obsolete) bad-mannered",,Wee bit of a challenge,6,8
ruffs,39,adj	(colloquial) Alternative spelling of rough.,ruff,Wee bit of a challenge,6,8
rufol,31,n	(chemistry) A phenol derivative of anthracene which on oxidation produces a red dyestuff related to anthraquinone.,,Wee bit of a challenge,6,8
refin,29,"n	(finance) The ????? form of a commodity, as opposed to its raw or generic form.",refined,Tough nut to crack,6,8
rufie,15,"n	(slang) Alternative spelling of ?????
v	(slang) Alternative spelling of ?????",,Tough nut to crack,6,8
reffo,14,"n	(Australia, derogatory, ethnic slur) A refugee who has settled in Australia.",,Tough nut to crack,6,8
raffe,9,n	Alternative form of ????? (“three-cornered sail”),,Tough nut to crack,6,8
rafah,4,"n	A city and refugee camp in the southern Gaza Strip, Palestine.",,Tough nut to crack,6,8
glean,1918,"n	A collection made by gleaning.
n	(obsolete) cleaning; afterbirth",,Walk in the park,7,8
grain,1861,"adj	Having a ????? or ?????s
adj	Stained with an imitation wood ?????
adj	(in combination) Having a specified type of ????? e.g. close-?????ed",grained,Walk in the park,7,8
given,1437,v	simple past tense of ?????,gave,Walk in the park,7,8
groan,953,"n	A low sound associated with extended suffering, sorrow, and toil.
n	(obsolete) Ellipsis of ????? time (childbirth, labour)",groaning,Walk in the park,7,8
groin,919,adj	(architecture) Built with ?????.,groined,Walk in the park,7,8
grown,435,"v	simple past tense of grow
v	Alternative form of grue (“shudder with fear”)",grew,Walk in the park,7,8
gleen,284,"v	(obsolete, intransitive) To glisten; to gleam.",,Walk in the park,7,8
g-man,158,"n	(US, American football) A nickname of the New York Giants football team.",g-men,Wee bit of a challenge,7,8
genin,88,n	(chemistry) The steroid-related portion of some types of glycosides,,Wee bit of a challenge,7,8
gazon,64,n	One of the pieces of sod used to line or cover parapets and the faces of earthworks.,,Wee bit of a challenge,7,8
goman,56,n	(obsolete) A husband; the master of a family.,,Wee bit of a challenge,7,8
goran,39,"n	A language spoken in the Djurab desert region of Chad by the Daza people, part of the Nilo-Saharan language family.
n	A language spoken in southeastern parts of Kurdistan by Kurdish people, part of the ?????i-Zaza language family. This language has no relation with the ????? language spoken by the Daza people.",,Wee bit of a challenge,7,8
g-men,37,"n	(US, American football) A nickname of the New York Giants football team.",,Wee bit of a challenge,7,8
garen,31,n	Alternative form of ????? (second etymology),,Wee bit of a challenge,7,8
gihon,30,n	(Abrahamic religions) A river issuing out of the Garden of Eden.,,Tough nut to crack,7,8
gaian,27,"adj	Of or relating to Gaia.
n	A radical Green who views the ecology of the Earth's biosphere not only as the basis of human moral examples, but of all cognition and even sentience.",,Tough nut to crack,7,8
gazan,23,"n	A person from ?????, or from the ????? Strip in general
adj	Of or from ?????",,Tough nut to crack,7,8
gilan,21,n	A province of Iran.,,Tough nut to crack,7,8
got on,9,v	simple past tense of get on,,Tough nut to crack,7,8
gijón,8,"n	A city on the coast of Asturias, in northwestern Spain.",,Tough nut to crack,7,8
guqin,8,"n	A plucked zither-like stringed instrument (chordophone), traditionally featuring seven unfretted strings, originating in ancient China.",,Tough nut to crack,7,8
grinn,2,adv	With a ?????.,grinningly,Tough nut to crack,7,8
snoops,239,n	A secret spying or investigation.,snooping,Walk in the park,1,9
ingots,120,v	(transitive) To form (scraps of metal) into ??????.,ingot,Walk in the park,1,9
unions,91,v	To combine sets using the ?????? operation.,union,Walk in the park,1,9
uncous,78,adj	(rare) Curved or hook-shaped.,,Wee bit of a challenge,1,9
undoes,64,v	simple past tense of ??????,undid,Wee bit of a challenge,1,9
snoods,47,v	To keep the hair in place with a ??????.,snood,Tough nut to crack,1,9
endoss,39,"v	(obsolete, transitive) To write on the back of (a document); to endorse.
v	(obsolete, transitive) To inscribe; to depict on any surface.",,Tough nut to crack,1,9
snoots,31,"v	To behave disdainfully toward someone.
v	(transitive, theater, photography) To apply a ?????? attachment to (a light).",snoot,Tough nut to crack,1,9
logo,985,adj	Imprinted with a ????.,logoed,Walk in the park,2,9
legs,886,"v	To remove the ???? from an animal carcass.
v	To build ???? onto a platform or stage for support.
v	To put a series of three or more options strikes into the stock market.
v	To apply force using the ???? (as in 'to ???? a horse').
adj	Alternative spelling of ????.",leg,Walk in the park,2,9
logy,559,n	A term formed with the -???? suffix.,,Walk in the park,2,9
lage,208,"n	(obsolete, UK, thieves' cant) Water; any weak alcoholic beverage.
v	(obsolete, UK, thieves' cant) To drink.",,Walk in the park,2,9
lags,137,"adj	Late.
adj	(obsolete) ????; long-delayed.
adj	???? made; hence, made of refuse; inferior.
adj	(poker) Loose (inclined to play many starting hands, including weak ones) and aggressive (inclined to raise often).",lag,Wee bit of a challenge,2,9
lugs,129,"adj	Constructed with lugs.
adj	Having ears.",lugged,Wee bit of a challenge,2,9
lige,86,v	(obsolete) To ????; to tell ????.,,Wee bit of a challenge,2,9
lugo,85,"n	A city of the province of the same name in Galicia, Spain, and its capital.
n	A province in northeast Galicia, Spain.",,Wee bit of a challenge,2,9
liga,75,n	The highest division of professional football in Spain.,,Tough nut to crack,2,9
lega,45,"n	A member of a polytheistic ethnic group of the Democratic Republic of the Congo.
n	Their Bantu language.",,Tough nut to crack,2,9
lagg,14,"adj	falling behind, not keeping up the pace
adj	Occurring after; indicating the later phase of",lagging,Tough nut to crack,2,9
ligs,12,"v	(intransitive, UK dialectal, obsolete) To lie; be in a prostrate or recumbent position.
v	(transitive, UK dialectal, obsolete) To lay.
n	(UK, slang, obsolete) A lie; an untruth.",lig,Tough nut to crack,2,9
lagt,1,n	(politics) The quasi-upper house of the parliament of Norway from 1814 to 2009.,lagting,Tough nut to crack,2,9
ovum,620,"n	Original video animation, a direct-to-video anime.",ova,Walk in the park,3,9
orem,112,n	A city in Utah,,Wee bit of a challenge,3,9
onam,27,"n	A harvest festival celebrated in Kerala, India.",,Tough nut to crack,3,9
inst,541,n	Alternative form of ????.,,Walk in the park,4,9
isot,11,n	urfa biber (pepper variety),,Wee bit of a challenge,4,9
ilot,7,n	Alternative form of ????,,Tough nut to crack,4,9
sight,2244,"n	Things worth seeing in a particular place.
n	A device through which one looks in order to aim a rifle or similar weapon.",sights,Walk in the park,5,9
sythe,156,"n	Obsolete form of ?????.
v	Obsolete form of ?????.",,Walk in the park,5,9
sighs,144,n	The utterance of a ?????.,sighing,Walk in the park,5,9
sabha,131,"n	(India) a public meeting, assembly, or organized group",,Walk in the park,5,9
sithe,106,"n	Obsolete form of scythe.
v	Obsolete form of scythe.
n	Alternative spelling of sith
v	(obsolete) To journey, travel, wayfare.
v	(dialect, dated) To sigh.
n	(obsolete) A sigh.",,Walk in the park,5,9
sochi,95,"n	A city in the Krasnodar kray (krai) of Russia, host of the 2014 Winter Olympics.",,Wee bit of a challenge,5,9
sidhe,66,"n	Mythical hills of Irish and Scottish folklore, home of the ????? race; fairyland, faerie.
n	Alternative capitalization of ?????.
n	A supernatural creature of Irish and Scottish folklore, living in ?????; a fairy.",,Wee bit of a challenge,5,9
sicht,47,n	Pronunciation spelling of ?????.,,Wee bit of a challenge,5,9
sakha,46,"n	A person of ????? ethnicity.
n	A formerly seminomadic Siberian people.
n	A North Siberian Turkic language.
n	A geographical region located in North Asia which is inhabited dominantly by the ????? people.
n	Short for the Republic of ????? (Yakutia).",,Wee bit of a challenge,5,9
sothe,44,n	Obsolete form of ?????.,,Wee bit of a challenge,5,9
shchi,39,n	A type of soup from Russia made from cabbage.,,Tough nut to crack,5,9
shahi,30,"n	(historical) A former currency unit of Iran, worth one twentieth of a qiran.",,Tough nut to crack,5,9
sopha,17,n	Obsolete form of sofa.,,Tough nut to crack,5,9
stihl,16,"n	A type of large industrial saw, usually cordless with a petrol motor and a large circular cutting blade.",,Tough nut to crack,5,9
sesha,14,n	Alternative form of ?????,,Tough nut to crack,5,9
sanhe,1,"n	A county-level city in Langfang, Hebei, China.
n	A town in Yingcheng, Xiaogan, Hubei, China.
n	A village in ?????, Yingcheng, Xiaogan, Hubei, China.
n	A village in Dongjin, Xiangzhou district, Xiangyang, Hubei, China.",,Tough nut to crack,5,9
taxi,871,n	(aviation) The movement of aircraft on the ground in readiness for takeoff or after landing.,taxiing,Walk in the park,6,9
kali,458,n	A Filipino sword akin to the kris.,kalis,Walk in the park,6,9
sati,343,"adj	(colloquial) Clipping of satisfied.
v	(transitive, intransitive, colloquial) Clipping of satisfy.
n	(Egyptian mythology) A war, hunting, and fertility goddess",satis,Walk in the park,6,9
cadi,333,n	A kind of coarse serge.,cadis,Walk in the park,6,9
sami,303,"adj	Relating to the ???? people of northern Scandinavia, or the ???? languages.",,Walk in the park,6,9
taki,279,n	Alternative form of ????,,Walk in the park,6,9
mahi,267,"n	(New Zealand) the work required to complete a task
n	A river of western India.",,Walk in the park,6,9
kaki,240,adj	Misspelling of ????.,,Walk in the park,6,9
kami,234,n	Alternative spelling of kamees,kamis,Walk in the park,6,9
mani,222,"n	(informal) Clipping of manicure.
n	A peninsula on the Peloponnese in Greece.
n	The founder of Manichaeism.",,Walk in the park,6,9
rabi,217,"n	(South Asia) Spring.
n	(South Asia) The spring harvest.",,Walk in the park,6,9
padi,173,adj	(obsolete) Low; mean; boorish; vagabond.,paddy,Walk in the park,6,9
laki,169,n	A mountain in Iceland,,Walk in the park,6,9
cami,161,"n	(obsolete) A light, loose dress or robe.",camis,Walk in the park,6,9
zati,156,"n	Macaca radiata, a macaque native to India and Sri Lanka with a crown of long erect hair.",,Walk in the park,6,9
nasi,143,"n	(cooking) cooked rice.
n	(Islam) The intercalation of a month in the calendar of pre-Islamic Arabia, often considered heretical.",,Walk in the park,6,9
